sample size	iteration	time
75000	46	18.086
75000	47	17.987
75000	48	17.591
75000	49	16.98
75000	50	16.915
75000	51	17.322
75000	52	17.34
75000	53	17.697
75000	54	17.103
75000	55	16.914
75000	56	17.164
75000	57	15.889
75000	58	17.02
75000	59	15.827
75000	60	11.011
75000	61	12.09
75000	62	17.046
75000	63	17.117
75000	64	13.297
75000	65	17.309
75000	66	18.127
75000	67	17.426
75000	68	17.677
75000	69	16.818
75000	70	17.28
75000	71	18.104
75000	72	17.997
75000	73	17.139
75000	74	16.868
75000	75	17.393
75000	76	17.442
75000	77	17.994
75000	78	15.795
75000	79	12.826
75000	80	16.021
75000	81	18.022
75000	82	16.358
75000	83	16.237
75000	84	14.974
75000	85	18.611
75000	86	17.577
75000	87	17.026
75000	88	17.055
75000	89	17.231
75000	90	17.322
75000	91	17.314
75000	92	17.352
75000	93	17.929
75000	94	17.453
75000	95	18.205
75000	96	17.755
75000	97	17.523
75000	98	18.17
75000	99	18.075
80000	0	19.725
80000	1	19.599
80000	2	19.325
80000	3	18.689
80000	4	19.745
80000	5	17.51
80000	6	17.897
80000	7	20.181
80000	8	19.059
80000	9	18.915
80000	10	18.802
80000	11	19.708
80000	12	18.914
80000	13	19.552
80000	14	18.741
80000	15	18.46
80000	16	19.035
80000	17	20.677
80000	18	20.189
80000	19	19.693
80000	20	20.255
80000	21	19.185
80000	22	19.402
80000	23	19.818
80000	24	19.794
80000	25	19.141
80000	26	19.358
80000	27	19.214
80000	28	19.289
80000	29	19.306
80000	30	20.416
80000	31	19.096
80000	32	18.691
80000	33	19.058
80000	34	18.297
80000	35	20.081
80000	36	19.45
80000	37	18.513
80000	38	19.087
80000	39	18.396
80000	40	18.792
80000	41	18.39
80000	42	18.286
80000	43	19.038
80000	44	18.924
80000	45	20.377
80000	46	20.547
80000	47	19.368
80000	48	19.516
80000	49	19.662
80000	50	18.349
80000	51	19.182
80000	52	19.174
80000	53	19.033
80000	54	19.869
80000	55	19.663
80000	56	19.041
80000	57	19.845
80000	58	20.239
80000	59	20.297
80000	60	20.193
80000	61	19.018
80000	62	19.268
80000	63	19.753
80000	64	20.381
80000	65	20.042
80000	66	18.964
80000	67	19.05
80000	68	18.632
80000	69	18.752
80000	70	19.639
80000	71	19.229
80000	72	18.94
80000	73	20.62
80000	74	19.543
80000	75	19.532
80000	76	20.347
80000	77	20.025
80000	78	20.313
80000	79	18.923
80000	80	19.095
80000	81	19.487
80000	82	19.948
80000	83	19.7
80000	84	19.854
80000	85	20.086
80000	86	19.267
80000	87	19.661
80000	88	19.42
80000	89	19.651
80000	90	19.849
80000	91	19.639
80000	92	19.385
80000	93	19.196
80000	94	20.235
80000	95	18.676
80000	96	19.594
80000	97	19.833
80000	98	18.558
80000	99	19.003
85000	0	21.518
85000	1	21.351
85000	2	21.404
85000	3	20.927
85000	4	21.297
85000	5	22.565
85000	6	21.006
85000	7	21.071
85000	8	22.456
85000	9	21.698
85000	10	21.157
85000	11	21.107
85000	12	21.301
85000	13	20.432
85000	14	20.937
85000	15	21.223
85000	16	20.523
85000	17	21.025
85000	18	21.923
85000	19	22.301
85000	20	20.926
85000	21	20.842
85000	22	21.46
85000	23	21.213
85000	24	21.132
85000	25	22.506
85000	26	21.346
85000	27	20.453
85000	28	20.965
85000	29	21.573
85000	30	22.717
85000	31	21.975
85000	32	21.023
85000	33	22.137
85000	34	20.158
85000	35	21.465
85000	36	21.799
85000	37	22.108
85000	38	21.83
85000	39	21.648
85000	40	21.121
85000	41	20.984
85000	42	21.491
85000	43	22.567
85000	44	21.387
85000	45	22.366
85000	46	20.157
85000	47	21.96
85000	48	21.711
85000	49	22.396
85000	50	21.461
85000	51	21.622
85000	52	22.663
85000	53	21.401
85000	54	21.983
85000	55	21.53
85000	56	21.599
85000	57	21.918
85000	58	21.14
85000	59	21.564
85000	60	21.371
85000	61	21.608
85000	62	20.892
85000	63	22.038
85000	64	22.557
85000	65	22.307
85000	66	21.437
85000	67	21.497
85000	68	21.819
85000	69	22.15
85000	70	21.908
85000	71	22.165
85000	72	21.671
85000	73	20.838
85000	74	21.094
85000	75	21.341
85000	76	22.334
85000	77	22.346
85000	78	21.261
85000	79	21.862
85000	80	20.5
85000	81	22.41
85000	82	22.074
85000	83	22.41
85000	84	21.445
85000	85	20.202
85000	86	22.188
85000	87	21.43
85000	88	20.775
85000	89	20.997
85000	90	21.636
85000	91	21.904
85000	92	20.673
85000	93	21.068
85000	94	20.555
85000	95	20.539
85000	96	22.15
85000	97	20.284
85000	98	21.426
85000	99	21.225
90000	0	23.46
90000	1	23.227
90000	2	23.871
90000	3	22.955
90000	4	23.352
90000	5	23.91
90000	6	23.765
90000	7	22.725
90000	8	23.752
90000	9	22.898
90000	10	23.747
90000	11	23.979
90000	12	24.39
90000	13	22.991
90000	14	23.609
90000	15	23.732
90000	16	24.047
90000	17	23.362
90000	18	23.933
90000	19	23.732
90000	20	23.336
90000	21	23.259
90000	22	22.866
90000	23	24.344
90000	24	23.088
90000	25	22.929
90000	26	23.355
90000	27	24.755
90000	28	23.252
90000	29	23.829
90000	30	22.787
90000	31	22.98
90000	32	22.811
90000	33	22.472
90000	34	23.702
90000	35	23.264
90000	36	23.86
90000	37	23.761
90000	38	25.151
90000	39	23.717
90000	40	23.021
90000	41	24.964
90000	42	22.737
90000	43	22.76
90000	44	23.464
90000	45	23.845
90000	46	23.114
90000	47	23.637
90000	48	23.663
90000	49	24.042
90000	50	22.396
90000	51	23.17
90000	52	22.807
90000	53	23.368
90000	54	23.229
90000	55	23.706
90000	56	23.791
90000	57	24.495
90000	58	22.798
90000	59	23.493
90000	60	23.447
90000	61	22.781
90000	62	24.061
90000	63	23.018
90000	64	23.044
90000	65	22.446
90000	66	23.413
90000	67	23.135
90000	68	23.755
90000	69	22.964
90000	70	23.22
90000	71	22.837
90000	72	22.058
90000	73	22.325
90000	74	22.516
90000	75	23.851
90000	76	23.443
90000	77	23.576
90000	78	22.927
90000	79	24.988
90000	80	24.138
90000	81	23.281
90000	82	23.125
90000	83	23.163
90000	84	22.694
90000	85	23.284
90000	86	23.847
90000	87	22.279
90000	88	24.15
90000	89	24.24
90000	90	24.435
90000	91	23.298
90000	92	23.242
90000	93	25.055
90000	94	23.871
90000	95	23.343
90000	96	22.876
90000	97	23.47
90000	98	22.552
90000	99	23.505
95000	0	26.727
95000	1	26.009
95000	2	24.572
95000	3	24.946
95000	4	25.644
95000	5	26.821
95000	6	27.09
95000	7	25.015
95000	8	25.66
95000	9	25.357
95000	10	25.305
95000	11	26.95
95000	12	25.839
95000	13	24.766
95000	14	26.644
95000	15	26.586
95000	16	26.15
95000	17	25.263
95000	18	25.565
95000	19	27.194
95000	20	25.323
95000	21	25.99
95000	22	26.274
95000	23	25.915
95000	24	24.99
95000	25	26.106
95000	26	26.037
95000	27	26.793
95000	28	25.552
95000	29	26.623
95000	30	24.643
95000	31	24.426
95000	32	25.337
95000	33	26.652
95000	34	26.001
95000	35	26.521
95000	36	25.445
95000	37	25.952
95000	38	26.644
95000	39	25.389
95000	40	25.887
95000	41	24.673
95000	42	26.193
95000	43	26.612
95000	44	26.129
95000	45	24.912
95000	46	25.336
95000	47	25.382
95000	48	25.321
95000	49	24.797
95000	50	24.614
95000	51	24.627
95000	52	26.179
95000	53	25.701
95000	54	26.613
95000	55	26.098
95000	56	24.633
95000	57	26.848
95000	58	27.187
95000	59	25.16
95000	60	26.829
95000	61	24.477
95000	62	25.754
95000	63	25.941
95000	64	24.856
95000	65	25.144
95000	66	24.564
95000	67	24.547
95000	68	25.09
95000	69	25.478
95000	70	25.087
95000	71	24.939
95000	72	25.508
95000	73	26.65
95000	74	26.783
95000	75	26.831
95000	76	24.594
95000	77	26.267
95000	78	27.541
95000	79	24.98
95000	80	24.93
95000	81	25.012
95000	82	27.456
95000	83	25.026
95000	84	26.036
95000	85	26.149
95000	86	25.455
95000	87	25.643
95000	88	27.263
95000	89	25.554
95000	90	26.728
95000	91	25.309
95000	92	25.386
95000	93	25.453
95000	94	25.628
95000	95	25.251
95000	96	25.554
95000	97	26.18
95000	98	27.112
95000	99	25.157
100000	0	26.979
100000	1	25.941
100000	2	27.764
100000	3	27.501
100000	4	28.697
100000	5	28.705
100000	6	27.069
100000	7	27.597
100000	8	27.784
100000	9	27.044
100000	10	28.744
100000	11	26.913
100000	12	28.525
100000	13	27.282
100000	14	27.177
100000	15	27.805
100000	16	29.323
100000	17	27.009
100000	18	27.002
100000	19	26.595
100000	20	26.845
100000	21	28.029
100000	22	27.184
100000	23	28.439
100000	24	29.44
100000	25	27.552
100000	26	29.912
100000	27	26.498
100000	28	28.349
100000	29	28.426
100000	30	28.288
100000	31	27.694
100000	32	26.344
100000	33	26.863
100000	34	26.456
100000	35	27.284
100000	36	26.536
100000	37	26.875
100000	38	27.372
100000	39	26.714
100000	40	27.722
100000	41	27.178
100000	42	26.389
100000	43	27.686
100000	44	28.354
100000	45	27.67
100000	46	26.81
100000	47	28.561
100000	48	28.071
100000	49	27.138
100000	50	27.307
100000	51	28.766
100000	52	30.288
100000	53	28.915
100000	54	28.291
100000	55	26.222
100000	56	27.624
100000	57	28.301
100000	58	28.779
100000	59	29.229
100000	60	27.789
100000	61	28.332
100000	62	27.086
100000	63	28.446
100000	64	27.686
100000	65	28.358
100000	66	27.727
100000	67	28.16
100000	68	28.303
100000	69	26.658
100000	70	26.437
100000	71	28.508
100000	72	27.262
100000	73	27.336
100000	74	27.847
100000	75	27.224
100000	76	27.947
100000	77	28.263
100000	78	29.153
100000	79	27.907
100000	80	26.148
100000	81	27.606
100000	82	28.949
100000	83	27.738
100000	84	27.407
100000	85	29.112
100000	86	28.905
100000	87	28.24
100000	88	27.21
100000	89	27.89
100000	90	27.447
100000	91	28.535
100000	92	27.776
100000	93	27.793
100000	94	26.142
100000	95	27.313
100000	96	28.508
100000	97	27.72
100000	98	27.062
100000	99	27.59
